"LAT","LON","Country"
10.498999,-66.870666,"Venezuela"
39.849205,-1.990113,"Spain"
43.066368,12.621589,"Italy"
42.406323,-71.127253,"USA"
15.603197,73.731479,"Unknown"
15.4005,73.891339,"Unknown"
34.235674,-77.949981,"USA"
49.47688,11.048684,"Germany"
37.780167,-122.4715,"USA"
39.488823,-84.061374,"USA"
59.438125,24.744536,"Estonia"
40.67091,-73.98512,"USA:New York:Long Island"
48.856131,2.337427,"France"
44.8875,-93.061389,"USA"
47.202674,-122.572638,"USA"
51.24467,-0.589828,"UK:Great Britain"
55.861463,-4.289242,"UK:Great Britain"
45.088944,-64.487771,"Canada:27"
19.474198,-99.146289,"Mexico"
38.898163,-77.020919,"USA"
35.46427,-78.91119,"USA"
51.514351,-0.228781,"UK:Great Britain"
30.839572,-83.283898,"USA"
-24.472463,31.421188,"South Africa"
40.742031,-92.861312,"USA"
40.884864,-75.152099,"USA"
52.100191,4.271621,"Netherlands"
54.215316,-0.27234,"UK:Great Britain"
38.88423,-77.033804,"USA"
41.849807,-88.157386,"USA"
45.485372,9.202165,"Italy"
35.795671,140.318809,"Japan:Honshu"
39.705308,-84.206557,"USA"
46.648964,21.280002,"Hungary"
50.941738,6.957306,"Germany"
51.992451,-1.702698,"UK:Great Britain"
31.772688,35.219593,"Palestine:2"
34.139434,-118.08438,"USA"
50.817666,4.388333,"Belgium"
10.421131,-75.533752,"Unknown"
35.006518,135.769042,"Japan:Honshu"
40.800833,-77.9445,"USA"
42.232363,-88.344353,"USA"
51.500461,-0.122179,"UK:Great Britain"
59.422727,17.929687,"Sweden"
44.071923,10.483016,"Italy"
49.096671,-117.273516,"Canada"
43.646572,-72.420845,"USA"
22.288619,114.193804,"China:Hong Kong:1"
44.273197,-88.439957,"USA"
39.606308,-105.080838,"USA"
47.21024,27.496032,"Romania"
38.52304,-122.866119,"USA"
20.794486,106.997038,"Vietnam:Dao Cat Ba"
35.339704,-119.091968,"USA"
30.824496,-97.606358,"USA"
44.637879,10.943423,"Italy"
40.1064,-122.477935,"USA"
38.55735,-121.422381,"USA"
37.788047,-122.408607,"USA"
19.394067,99.316406,"Thailand"
33.759633,-84.390964,"USA"
35.708598,-83.521612,"USA"
-32.061046,115.748519,"Australia"
34.776023,136.915397,"Japan:Honshu"
42.727682,-84.484144,"USA"
51.912694,4.482508,"Netherlands"
53.55407,9.967314,"Germany"
53.425287,-2.535438,"UK:Great Britain"
37.886505,-4.783859,"Spain"
31.229178,121.510712,"China"
41.196804,13.801746,"Italy"
49.525208,-123.486328,"Canada"
32.726894,-117.197535,"USA"
40.398082,8.658701,"Italy:Sardinia"
63.608952,11.051301,"Norway"
37.67825,-77.51584,"USA"
32.43036,-110.805702,"USA"
39.875426,116.406991,"China"
27.475988,-81.538467,"USA"
45.441784,12.328274,"Unknown"
32.811201,-96.806629,"USA"
40.929268,14.048391,"Italy"
41.414482,2.153502,"Spain"
-28.104584,153.428138,"Australia"
32.768223,-96.98739,"USA"
25.019817,121.457719,"Taiwan"
30.13953,-94.404723,"USA"
14.852964,120.085544,"Philippines:43"
37.879951,-122.26905,"USA"
47.0507,-122.904678,"USA"
23.146624,113.340883,"China"
51.06168,-2.076187,"UK:Great Britain"
47.43488,-121.777095,"USA"
47.386495,8.518781,"Switzerland"
-33.885402,151.189743,"Australia"
49.308616,-123.156051,"Unknown"
18.923581,102.450084,"Laos"
46.858841,8.770437,"Switzerland"
37.778166,-122.413001,"USA"
37.776142,-122.434387,"USA"
40.797177,-81.892089,"USA"
40.734779,-73.999593,"Unknown"
31.785967,35.217361,"Palestine:2"
28.86233,-13.854156,"Unknown"
51.511747,-0.075337,"UK:Great Britain"
41.388271,2.164993,"Spain"
45.647999,13.763166,"Italy"
48.749171,-113.447399,"USA"
3.869992,-73.759803,"Colombia"
45.672543,9.961681,"Italy"
52.519119,13.401113,"Germany"
49.269512,-123.259863,"Unknown"
44.504821,11.345159,"Italy"
54.522296,18.550409,"Poland"
32.346612,77.2126,"India"
45.432671,6.595916,"France"
32.669635,-117.245353,"Unknown"
55.943426,-3.183159,"UK:Great Britain"
31.637013,-8.015899,"Morocco"
38.047263,-84.602108,"USA"
45.575419,-122.668619,"USA"
52.268333,5.1385,"Netherlands"
25.034137,121.564493,"Taiwan"
57.353108,-4.379768,"UK:Great Britain"
38.845627,139.790483,"Japan:Honshu"
46.298115,-124.072852,"Unknown"
47.794079,13.055984,"Austria"
44.717861,-110.49522,"USA"
37.642917,-119.879808,"USA"
20.229698,-87.422659,"Mexico"
51.050189,-2.547883,"UK:Great Britain"
40.912823,-98.306962,"USA"
61.219879,-149.889371,"USA:Alaska"
38.210686,-119.009678,"USA"
51.250433,22.553622,"Poland"
34.941946,-81.929354,"USA"
51.381062,-2.359807,"UK:Great Britain"
41.310184,-71.861894,"Unknown"
47.611613,-122.343878,"USA"
45.438273,9.14085,"Italy"
36.122277,-97.068684,"USA"
18.935515,98.876953,"Thailand"
61.072819,-148.258781,"Unknown"
43.77358,11.257252,"Italy"
19.538295,-99.192123,"Mexico"
47.664144,-122.428486,"Unknown"
-36.937406,174.728493,"New Zealand:North Island"
32.074938,34.772415,"Israel"
40.15959,-1.723823,"Spain"
35.918871,14.49132,"Malta"
-29.84082,151.742348,"Australia"
40.811113,-77.85824,"USA"
57.594034,-4.118757,"Unknown"
45.521721,-122.678124,"USA"
56.417224,-5.474624,"Unknown"
39.785768,-7.833123,"Portugal"
53.486615,-113.534002,"Canada"
56.527589,8.118209,"Unknown"
54.553349,-0.823974,"UK:Great Britain"
15.492646,73.774094,"Unknown"
52.247061,21.013411,"Poland"
40.766257,-74.000108,"Unknown"
45.051777,6.305336,"France"
40.661205,-73.976665,"USA:New York:Long Island"
51.032582,4.505681,"Belgium"
51.480313,-0.649609,"UK:Great Britain"
54.898526,-1.518044,"UK:Great Britain"
-37.84984,144.984512,"Australia"
43.402835,-4.111633,"Spain"
-51.093272,-72.647555,"Chile"
21.50317,-158.017773,"USA:Hawaii:Oahu"
35.995785,139.394531,"Japan:Honshu"
42.233011,-71.764314,"USA"
43.652488,-79.357644,"Canada"
37.826361,-122.422285,"Unknown"
52.024263,-0.711334,"UK:Great Britain"
49.206519,-122.900484,"Canada"
38.361104,-120.937237,"USA"
35.634041,-121.165745,"USA"
43.6936,7.278796,"Unknown"
28.54339,-81.378929,"USA"
43.645345,-79.406175,"Canada"
1.293405,103.868436,"Singapore"
32.826833,-97.2595,"USA"
52.399764,4.891485,"Netherlands"
42.344,-71.096,"USA"
49.081343,14.075632,"Czech Republic"
-35.505784,138.248219,"Australia"
38.990369,141.117839,"Japan:Honshu"
60.631564,25.321404,"Finland"
28.555576,-81.375732,"USA"
42.371544,-83.468134,"USA"
43.252251,5.794476,"France"
53.203179,5.845434,"Netherlands"
43.343891,17.80986,"Bosnia and Herzegovina"
1.403538,103.791286,"Singapore"
57.233166,18.3285,"Sweden:Gotland"
50.363231,-4.147896,"Unknown"
51.53231,-0.105281,"UK:Great Britain"
54.969337,-1.597416,"UK:Great Britain"
50.774444,6.085331,"Germany"
52.518646,13.39935,"Germany"
18.589307,73.775575,"India"
-41.274936,173.283662,"New Zealand:South Island"
-16.49901,-68.146263,"Bolivia"
51.573655,-1.311149,"UK:Great Britain"
40.802651,-73.969799,"Unknown"
-42.426497,-73.303012,"Unknown"
39.709586,-120.249573,"USA"
52.116177,4.283788,"Netherlands"
53.832802,9.958752,"Germany"
49.239625,-123.131761,"Canada"
37.400987,-5.973869,"Spain"
-2.01283,29.349975,"Rwanda"
-20.207474,-69.796711,"Chile"
44.987475,-93.277745,"USA"
25.168902,121.434631,"Taiwan"
35.228656,-80.80503,"USA"
50.074328,14.429855,"Czech Republic"
34.602048,133.765668,"Japan:Honshu"
62.886368,27.691265,"Finland"
38.628,-90.209833,"USA"
38.889654,-77.050241,"USA"
54.521081,-2.460937,"UK:Great Britain"
51.552432,-0.121707,"UK:Great Britain"
39.554353,2.732849,"Spain:Majorca"
44.410286,8.926209,"Italy"
37.387941,-6.001625,"Spain"
-5.83603,-35.206286,"Brazil"
38.898333,-77.028,"USA"
51.638536,-0.110785,"UK:Great Britain"
36.762773,-93.051581,"USA"
-25.437975,-49.266911,"Brazil"
39.868773,-75.672883,"USA"
-29.789404,151.141169,"Australia"
59.279,18.016166,"Sweden"
52.899506,1.151247,"UK:Great Britain"
47.323439,-122.227878,"USA"
52.155972,4.485833,"Netherlands"
45.918303,-79.987195,"Canada"
42.748832,-87.782474,"USA"
49.872032,8.65978,"Germany"
50.802107,6.651041,"Germany"
42.353152,-71.090683,"USA"
51.499018,10.79029,"Germany"
22.407041,114.12177,"China:Hong Kong"
34.042756,-118.269313,"USA"
35.817715,-81.244014,"USA"
29.428983,-104.069109,"USA"
55.748777,-4.855237,"UK:Great Britain"
52.6616,5.603027,"Netherlands"
37.389786,140.3604,"Japan:Honshu"
51.876808,-1.746311,"UK:Great Britain"
39.285154,-76.608932,"USA"
32.053989,34.751729,"Israel"
34.295055,-119.293928,"USA"
49.310826,8.447649,"Germany"
48.199038,16.371302,"Austria"
50.787896,-2.998763,"UK:Great Britain"
50.374235,-4.139024,"UK:Great Britain"
35.004409,135.767498,"Japan:Honshu"
47.236911,-122.107841,"USA"
-12.576009,130.896606,"Australia"
51.152216,-2.734222,"UK:Great Britain"
41.379706,2.192373,"Spain"
44.939772,-93.026561,"USA"
51.500862,-0.124239,"UK:Great Britain"
1.3111,103.8029,"Singapore"
51.126094,1.331652,"Unknown"
46.940173,14.02852,"Austria"
48.862653,2.296743,"France"
47.560068,2.840587,"France"
57.359914,-5.554103,"UK:Great Britain"
19.898067,102.144184,"Laos"
48.957791,14.392948,"Czech Republic"
44.97934,-93.265256,"USA"
53.94837,-1.05141,"UK:Great Britain"
-22.396268,46.117773,"Madagascar"
52.556111,13.373888,"Germany"
38.640874,-90.285644,"USA"
32.804013,-79.922575,"Unknown"
51.885604,-1.81343,"UK:Great Britain"
40.784271,-78.173301,"USA"
-41.113083,173.028359,"New Zealand:South Island"
36.220626,-81.68758,"USA"
2.187077,102.246666,"Unknown"
40.78418,-82.502345,"USA"
35.668989,139.679714,"Japan:Honshu"
51.112204,13.912789,"Germany"
29.174384,-81.040477,"USA"
7.042673,100.510053,"Thailand"
51.068207,5.919227,"Netherlands"
54.007333,-1.078167,"UK:Great Britain"
43.314833,-3.071334,"Spain"
26.313818,-80.160909,"USA"
51.209333,-4.034833,"UK:Great Britain"
37.758114,-122.41841,"USA"
40.907725,-74.552134,"USA"
38.708893,-9.485501,"Unknown"
38.633694,-90.200865,"USA"
37.868315,-122.268733,"USA"
48.481111,-123.381945,"Canada:Vancouver Island"
48.804941,2.120618,"France"
18.446799,-64.548282,"Unknown"
32.367783,-80.451507,"Unknown"
45.807204,10.901527,"Italy"
45.422212,-75.692505,"Canada"
35.013379,135.750572,"Japan:Honshu"
50.278884,18.9771,"Poland"
53.043664,-3.336067,"UK:Great Britain"
41.905151,12.454161,"Italy"
22.320691,114.213223,"China:Hong Kong"
25.017222,121.5405,"Taiwan"
42.375043,-71.116422,"USA"
-45.848883,170.533872,"New Zealand:South Island"
-23.550403,-46.610978,"Brazil"
12.351352,-69.151908,"Curacao"
52.077073,4.315052,"Netherlands"
37.594919,-122.367095,"USA"
43.769373,11.255911,"Italy"
10.981975,106.490478,"Vietnam"
50.960528,6.90937,"Germany"
22.664155,120.283298,"Taiwan"
-24.50027,15.800571,"Namibia"
43.736811,7.423047,"Unknown"
30.127855,-94.020256,"USA"
21.308,-157.862,"USA:Hawaii:Oahu"
30.146008,-97.8406,"USA"
32.045678,34.745399,"Israel"
43.980895,-88.556284,"USA"
51.513977,-0.136674,"UK:Great Britain"
49.275693,-0.703951,"France"
37.453476,126.45087,"Unknown"
35.6916,139.944534,"Japan:Honshu"
34.673673,-94.324321,"USA"
48.855359,2.356824,"France"
49.240407,-122.969758,"Canada"
39.942177,-75.118288,"Unknown"
-24.931276,31.618652,"South Africa"
39.434072,3.037044,"Spain:Majorca"
-15.895,-48.101389,"Brazil"
43.37801,-3.011476,"Spain"
-27.501115,153.012943,"Australia"
46.076204,18.207188,"Hungary"
44.320309,-124.107345,"Unknown"
25.318799,51.196758,"Qatar"
38.325964,-123.040561,"USA"
40.416894,-3.70428,"Spain"
36.456044,-121.925668,"Unknown"
-33.640615,151.043837,"Australia"
43.77671,11.260696,"Italy"
40.418011,-3.705482,"Spain"
38.662559,-78.486006,"USA"
49.066724,9.384555,"Germany"
34.994661,135.785038,"Japan:Honshu"
47.386343,8.534338,"Switzerland"
36.162167,-86.775497,"USA"
39.915424,3.070404,"Spain:Majorca"
52.200073,-0.209651,"UK:Great Britain"
52.635563,1.311235,"UK:Great Britain"
36.805487,-75.997924,"USA"
38.467971,27.109451,"Turkey"
35.998401,-78.897811,"USA"
45.464495,-75.609229,"Canada"
37.408674,-5.923264,"Spain"
35.214553,-97.450065,"USA"
55.773905,-5.414405,"UK:Great Britain"
-33.867885,151.226377,"Australia"
45.812245,15.976288,"Croatia"
45.78385,4.873938,"France"
51.295779,0.408929,"UK:Great Britain"
48.972386,2.519774,"France"
-37.79973,175.293967,"New Zealand:North Island"
45.47919,-122.630378,"USA"
-23.668275,-46.624997,"Brazil"
51.508395,-0.076045,"UK:Great Britain"
24.803592,120.983782,"Taiwan"
38.911808,-77.443314,"USA"
48.3239,8.968577,"Germany"
25.02205,121.522523,"Taiwan"
24.156164,120.666303,"Taiwan"
38.873193,-77.072728,"USA"
51.618016,-0.219726,"UK:Great Britain"
38.837635,-1.93428,"Spain"
22.622884,120.288963,"Taiwan"
-26.191324,28.038246,"South Africa"
25.119452,121.530792,"Taiwan"
50.358987,-4.776992,"UK:Great Britain"
38.84803,-77.302594,"USA"
54.685703,25.258308,"Lithuania"
17.08374,-96.723632,"Mexico"
26.074814,-97.156788,"Unknown"
32.021685,34.758167,"Israel"
39.732611,-104.962834,"USA"
22.0245,121.55,"Unknown"
37.177004,-3.598473,"Spain"
34.542008,38.275085,"Syria"
-38.410558,174.726562,"New Zealand:North Island"
-37.864887,144.853683,"Australia"
-26.091244,28.337345,"South Africa"
-33.924559,18.432312,"South Africa"
40.898219,14.205622,"Italy"
16.853833,-99.916534,"Unknown"
51.495582,-0.142693,"UK:Great Britain"
43.042014,24.714903,"Bulgaria"
52.033779,-2.391242,"UK:Great Britain"
53.628607,-0.201358,"UK:Great Britain"
51.421101,-116.203937,"Canada"
33.812049,-117.918449,"USA"
46.349972,7.070958,"Switzerland"
60.167081,24.742623,"Finland"
52.205759,0.120361,"UK:Great Britain"
39.275516,-120.120955,"USA"
31.702489,35.194858,"Palestine:2"
39.393091,-9.283103,"Portugal"
51.033514,-0.554552,"UK:Great Britain"
34.673634,135.1794,"Japan:Honshu"
36.183229,-6.035656,"Unknown"
39.161745,-108.733406,"USA"
43.782199,11.25432,"Italy"
44.046118,-123.071642,"USA"
36.184996,22.983947,"Greece:Kithira"
50.930115,4.332647,"Belgium"
45.369755,-75.695704,"Canada"
47.197192,9.30557,"Switzerland"
35.657776,139.701354,"Japan:Honshu"
40.826937,-73.928074,"USA"
52.140336,4.64859,"Netherlands"
41.966827,-87.749659,"USA"
42.299232,-83.730628,"USA"
51.518857,-0.118639,"UK:Great Britain"
41.825333,-71.412948,"USA"
45.051722,22.816711,"Romania"
50.917536,13.337016,"Germany"
34.079722,-117.917992,"USA"
24.869617,121.455917,"Taiwan"
44.886404,7.332515,"Italy"
20.994898,-156.66742,"USA:Hawaii:Maui"
44.857572,-93.129816,"USA"
-38.08285,-61.934223,"Argentina"
-43.274205,147.344512,"Unknown"
44.88762,8.678855,"Italy"
42.658699,-84.536674,"USA"
47.821915,16.270065,"Austria"
-37.784706,144.950995,"Australia"
10.430754,-75.531692,"Unknown"
35.91221,-79.07876,"USA"
55.678468,12.568702,"Unknown"
37.675142,-122.382738,"USA"
38.07546,-122.254486,"Unknown"
50.115303,8.683408,"Germany"
32.184911,98.822021,"China"
24.593708,121.04515,"Taiwan"
-2.207362,-79.880905,"Unknown"
9.999788,-84.119911,"Costa Rica"
41.44926,-76.586866,"USA"
33.639298,-117.745156,"USA"
53.962233,-1.085227,"UK:Great Britain"
45.074266,7.684314,"Italy"
42.399494,-8.806475,"Unknown"
1.300816,103.837484,"Singapore"
35.995785,139.394531,"Japan:Honshu"
27.483375,89.634704,"Bhutan"
38.828219,-77.305385,"USA"
43.654333,-79.391501,"Canada"
49.396388,8.686111,"Germany"
39.1565,-119.766334,"USA"
44.919868,-0.359829,"France"
52.414278,-4.062463,"UK:Great Britain"
38.432009,-79.848375,"USA"
-32.924518,151.759386,"Australia"
42.854,13.584309,"Italy"
40.738815,-74.004447,"Unknown"
43.850543,-103.57802,"USA"
42.385,-71.114167,"USA"
43.33201,11.72396,"Italy"
13.078055,-59.611389,"Unknown"
-36.397151,174.66422,"New Zealand:North Island"
41.380125,2.17098,"Spain"
40.73871,-73.993226,"Unknown"
24.980461,121.272569,"Taiwan"
37.788921,-122.395553,"USA"
-36.853264,174.763552,"New Zealand:North Island"
45.575419,-122.668619,"USA"
54.167417,-4.463453,"Isle of Man"
52.51622,13.376648,"Germany"
1.350635,103.763637,"Singapore"
35.461648,133.059539,"Japan:Honshu"
39.82041,-86.166629,"USA"
28.418579,-16.551933,"Unknown"
-28.603889,-48.8138,"Unknown"
45.314585,-111.427631,"USA"
51.183109,71.434307,"Kazakhstan"
-22.905115,-43.119792,"Unknown"
21.279995,-157.826733,"Unknown"
37.769247,-122.452808,"USA"
53.131941,9.20474,"Germany"
41.118854,16.873766,"Italy"
41.141772,-73.237566,"Unknown"
35.685277,139.690833,"Japan:Honshu"
41.628018,1.317157,"Spain"
50.827802,-0.123703,"UK:Great Britain"
37.777167,-122.439833,"USA"
59.302563,18.121173,"Sweden"
47.553779,21.621286,"Hungary"
29.23849,47.969109,"Kuwait"
19.47695,-99.173583,"Mexico"
38.366156,-75.594863,"USA"
39.542506,-76.101489,"USA"
52.734836,-117.927246,"Canada"
52.104712,4.263639,"Unknown"
51.499766,-0.125656,"UK:Great Britain"
40.434624,-3.643257,"Spain"
55.946177,-3.187901,"UK:Great Britain"
59.317967,18.085556,"Sweden"
46.198844,7.225914,"Switzerland"
35.255992,139.103393,"Japan:Honshu"
61.151958,-149.951813,"USA:Alaska"
45.515369,-73.559989,"Canada:11"
51.509333,-0.141167,"UK:Great Britain"
29.641173,-82.344052,"USA"
40.759282,-73.979798,"USA"
6.265464,-75.58995,"Colombia"
59.916913,10.728321,"Norway"
30.02511,31.209411,"Egypt"
48.632859,-122.911605,"USA:Washington:Orcas Island"
42.641,18.111333,"Unknown"
40.42325,-3.699149,"Spain"
40.083555,-83.133587,"USA"
12.831887,-16.253585,"Senegal"
-34.600715,-58.383364,"Argentina"
45.429065,-75.688161,"Canada"
37.778474,-122.389401,"USA"
22.211508,-159.363572,"USA:Hawaii:Kauai"
52.474899,-1.901535,"UK:Great Britain"
40.239448,-111.654911,"USA"
41.143057,0.823588,"Spain"
45.025312,7.66159,"Italy"
34.008713,-81.041582,"USA"
45.082567,-64.500587,"Canada:27"
47.04989,14.302654,"Austria"
40.416925,-3.703659,"Spain"
43.435002,-79.673838,"Canada"
29.306889,-94.795264,"Unknown"
52.153122,4.643633,"Netherlands"
42.3645,-71.057834,"USA"
49.89198,-97.12635,"Canada"
-8.727223,115.198259,"Indonesia:Bali"
4.88727,114.936904,"Brunei"
59.275705,17.907526,"Sweden"
39.652193,-105.872197,"USA"
48.875868,2.328865,"France"
-0.22273,-78.507742,"Ecuador"
38.705265,-9.174856,"Unknown"
50.308905,10.224977,"Germany"
43.841739,10.493144,"Italy"
37.770889,-122.443741,"USA"
50.931738,7.396695,"Germany"
37.187296,-86.104059,"USA"
50.074769,19.945678,"Poland"
2.195869,102.260398,"Malaysia:Malay Penninsula"
51.452027,-116.382637,"Canada"
47.114825,8.412866,"Switzerland"
37.4145,-122.077834,"USA"
49.106972,-113.852434,"Canada"
41.898396,-87.648861,"USA"
44.106593,9.727706,"Italy"
38.582833,-121.4855,"USA"
28.050394,-14.324541,"Unknown"
58.421269,-134.543423,"USA:Alaska"
43.767127,11.25266,"Italy"
-42.619623,-73.771648,"Chile:Isla Grande de Chiloe"
36.592044,-89.969892,"USA"
34.08123,-118.423912,"USA"
37.818734,-122.47859,"Unknown"
18.809955,98.948407,"Thailand"
37.585602,12.835636,"Italy:Sicily"
55.945,-3.188588,"UK:Great Britain"
43.335198,-83.738007,"USA"
53.723935,8.497581,"Unknown"
40.420279,-3.71362,"Spain"
39.273726,9.315719,"Italy:Sardinia"
26.549424,-81.868325,"USA"
16.515346,-88.365612,"Unknown"
40.965025,-5.664031,"Spain"
-29.828529,30.925849,"South Africa"
18.466148,-66.113381,"Unknown"
35.174886,33.36145,"Cyprus:Northern Cyprus"
53.296183,5.0591,"Netherlands:Vlieland"
53.579971,-0.068149,"Unknown"
39.887874,-76.366331,"USA"
-2.565479,-44.32743,"Unknown"
38.890039,-77.018215,"USA"
59.330101,18.04351,"Unknown"
1.3058,103.848953,"Singapore"
36.012727,-114.74018,"USA"
49.166103,20.149312,"Slovakia"
25.0383,121.616,"Taiwan"
51.583332,-0.094333,"UK:Great Britain"
41.910182,12.479299,"Italy"
35.660294,139.763474,"Japan:Honshu"
32.788851,-79.96,"USA"
44.857815,-0.601501,"France"
21.589479,-158.102874,"USA:Hawaii:Oahu"
52.077837,-3.782354,"UK:Great Britain"
19.421713,-99.184377,"Mexico"
46.58081,6.287012,"Switzerland"
60.157226,-149.449768,"USA:Alaska"
45.512,-122.593167,"USA"
-33.813313,151.204683,"Australia"
58.952924,11.178385,"Sweden"
-7.050212,-34.848632,"Brazil"
21.29949,-158.069701,"Unknown"
30.655444,-96.325814,"USA"
50.848141,0.51552,"Unknown"
-39.147906,176.833686,"New Zealand:North Island"
43.744088,13.181641,"Italy"
40.71929,-74.005622,"Unknown"
31.944587,35.925636,"Jordan"
52.010166,5.824999,"Netherlands"
41.979863,-91.664535,"USA"
13.521342,75.802574,"India"
40.853504,14.250104,"Italy"
45.431165,12.33078,"Unknown"
55.021724,13.029785,"Unknown"
43.444942,7.11914,"Unknown"
39.542308,-82.40673,"USA"
29.62081,-84.942641,"Unknown"
33.739918,-118.105967,"USA"
42.352335,-7.878946,"Spain"
-23.586202,-46.644194,"Brazil"
48.874901,2.340066,"France"
39.938843,-120.914272,"USA"
-32.966931,-68.583056,"Argentina"
-21.926405,113.967018,"Unknown"
19.4319,-99.13285,"Mexico"
41.86388,-88.203166,"USA"
39.982551,-105.301725,"USA"
36.7071,67.109813,"Afghanistan"
51.482879,-0.190973,"UK:Great Britain"
59.513684,12.363824,"Sweden"
36.463055,25.375928,"Unknown"
37.870064,32.50068,"Turkey"
26.643618,-81.871254,"Unknown"
37.812496,-122.479534,"Unknown"
39.953841,-75.143094,"USA"
26.128523,-80.354808,"USA"
-38.286163,176.383438,"New Zealand:North Island"
40.741397,-74.005558,"Unknown"
4.684444,-74.052223,"Colombia"
39.918603,116.391199,"China"
12.579559,-81.688821,"Unknown"
45.93653,8.575859,"Italy"
43.109945,-89.352653,"USA"
51.507454,-0.099365,"UK:Great Britain"
49.428728,20.48727,"Poland"
47.504721,19.031839,"Hungary"
47.574388,8.521705,"Switzerland"
41.978752,-70.716003,"USA"
45.798491,8.405721,"Italy"
35.553736,139.794416,"Unknown"
19.335912,-81.380889,"Cayman Islands:Grand Cayman"
37.810495,-122.411148,"Unknown"
51.5795,-0.337333,"UK:Great Britain"
43.77946,7.670173,"Unknown"
-7.47101,110.216743,"Indonesia:Java"
33.760105,-84.398753,"USA"
30.782105,106.108703,"China"
25.289947,51.492662,"Qatar"
34.039875,-118.230764,"USA"
-33.871092,151.184663,"Australia"
22.87744,120.333251,"Taiwan"
-34.604971,-58.379158,"Argentina"
41.53912,2.106896,"Spain"
43.544504,12.009429,"Italy"
47.497807,19.020595,"Hungary"
37.923456,29.123597,"Turkey"
63.822953,20.285224,"Sweden"
51.519271,-0.126847,"UK:Great Britain"
-12.976838,-38.514842,"Unknown"
37.248419,-76.65807,"USA"
51.973421,5.90734,"Netherlands"
23.599542,58.455677,"Oman"
55.765088,37.605042,"Russia"
50.190995,1.614131,"France"
43.388832,-1.680725,"France"
-22.737635,-43.475561,"Brazil"
45.445345,12.326998,"Unknown"
-36.869527,174.744586,"New Zealand:North Island"
-22.229679,166.491966,"New Caledonia:Grand Recif de Oatope"
50.252048,18.882107,"Poland"
22.2833,114.150002,"China:Hong Kong:1"
43.084247,13.719692,"Italy"
50.864532,4.379789,"Belgium"
10.464264,-66.976851,"Venezuela"
43.607804,1.441269,"France"
45.553336,9.218902,"Italy"
52.878532,-1.449144,"UK:Great Britain"
7.566714,37.820434,"Ethiopia"
36.73938,-5.16837,"Spain"
39.282222,141.122592,"Japan:Honshu"
50.669592,4.609494,"Belgium"
27.885515,34.355964,"Unknown"
32.80383,34.987,"Unknown"
51.969742,6.274212,"Netherlands"
56.180534,15.596122,"Unknown"
-13.1648,-72.542297,"Peru"
54.596614,-5.93002,"UK:Northern Ireland"
45.46894,9.18103,"Italy"
43.137002,-70.929,"USA"
70.663947,23.685493,"Norway:Kvaloya"
31.34,-89.41,"USA"
41.008532,28.979809,"Unknown"
43.267753,-79.909717,"Canada"
43.198645,-80.390932,"Canada"
52.475121,-1.902844,"UK:Great Britain"
49.9272,1.07936,"France"
-33.884133,151.210337,"Australia"
59.937666,10.7525,"Norway"
40.748224,-73.974809,"Unknown"
-18.791201,24.594999,"Botswana"
22.620171,120.281345,"Taiwan"
41.075493,14.332501,"Italy"
30.25143,-87.650513,"Unknown"
-33.050497,-71.59881,"Chile"
44.969489,-93.099174,"USA"
51.756429,-1.269738,"UK:Great Britain"
36.171665,-115.146003,"USA"
28.722732,-13.841716,"Unknown"
48.151979,11.616636,"Germany"
41.728439,12.658929,"Italy"
53.363818,-1.477789,"UK:Great Britain"
36.351978,25.382194,"Unknown"
60.188013,11.143956,"Norway"
42.479756,13.52992,"Italy"
9.568251,100.005111,"Thailand:Ko Samui"
45.335888,7.954397,"Italy"
41.149379,-8.61034,"Portugal"
44.900817,-85.408798,"USA"
42.453528,-71.091381,"USA"
35.658824,139.723358,"Japan:Honshu"
38.888268,-77.015816,"USA"
48.950387,3.129966,"France"
55.636872,13.280004,"Sweden"
47.264946,13.54861,"Austria"
30.304456,-97.726285,"USA"
38.5086,-0.223009,"Spain"
27.712753,85.348963,"Nepal"
43.646544,-79.378662,"Canada"
51.634307,-0.368299,"UK:Great Britain"
37.207667,-93.292,"USA"
43.696796,142.510356,"Japan:Hokkaido"
38.938991,-92.60835,"USA"
49.578107,3.441123,"France"
33.636682,-111.982058,"USA"
53.479337,-2.244654,"UK:Great Britain"
38.565347,-121.552219,"USA"
38.240067,128.537292,"South Korea"
42.347833,-71.0985,"USA"
25.812563,-80.126037,"Unknown"
53.260163,-1.916225,"UK:Great Britain"
42.836576,2.622299,"France"
48.173755,16.300706,"Austria"
64.859047,-147.841414,"USA:Alaska"
43.552218,7.019405,"France"
40.791459,-73.962707,"USA"
49.472948,10.994911,"Germany"
41.871643,-88.125972,"USA"
-18.933567,16.605834,"Namibia"
31.220333,121.4115,"China"
25.116455,121.573548,"Taiwan"
18.485307,-66.84597,"Puerto Rico"
43.221056,-71.556208,"USA"
41.24503,0.73162,"Spain"
51.661056,0.265216,"UK:Great Britain"
40.7748,-73.848087,"USA:New York:Long Island"
53.528338,-6.157107,"Ireland"
49.231779,-121.755208,"Canada"
40.428679,-3.703167,"Spain"
42.598776,13.777456,"Italy"
40.689782,-74.01736,"Unknown"
37.675566,-6.584329,"Spain"
51.533322,-0.106011,"UK:Great Britain"
29.856723,121.555824,"China"
-33.436356,-70.631757,"Chile"
34.885675,-80.910508,"USA"
